Aktualisiert;E-Mail Kontakt;Geographische Abdeckung;Geographische Granularität;Kategorie;Kommentare;Lizenz;Veröffentlichende Stelle;Veröffentlicht;Website;Zeitliche Granularität;Zeitperiode;_collection_date;_title;_type;_url;tags;
15.07.2014;Uwe.Imme AT sengs.berlin.de;Berlin;Berlin;['Gesundheit', 'Sozialleistungen'];0;Creative Commons Namensnennung;Senatsverwaltung für Gesundheit und Soziales Berlin;19.02.2014;http://www.gsi-berlin.info/gsi_odp.asp?seite=1&CBFest=Kategorie,Bereich,Thema,Unterthema&kategorie=Gesundheitsdaten&bereich=Gesundheitszustand der Bevölkerung&thema=Gesundheitszustand von Säuglingen&unterthema=Gesundheitszustand von Säuglingen;Jahr;vom 31.12.2002 bis 31.12.2012;2014-10-24 12:46:05;Gesundheitsberichterstattung Berlin: Gesundheitszustand der Bevölkerung -> Gesundheitszustand von Säuglingen;document;http://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitszustand-der-bev%C3%B6lkerung-20;[];
15.07.2014;Uwe.Imme AT sengs.berlin.de;Berlin;Berlin;['Gesundheit', 'Sozialleistungen'];0;Creative Commons Namensnennung;Senatsverwaltung für Gesundheit und Soziales Berlin;19.02.2014;http://www.gsi-berlin.info/gsi_odp.asp?seite=1&CBFest=Indikator&indikator=3.3;Jahr;vom 31.12.2003 bis 31.12.2012;2014-10-24 12:46:05;Gesundheitsberichterstattung Berlin: Gesundheitsindikator 3.3 - Sterbefälle der deutschen Bevölkerung nach Geschlecht, Land, im Zeitvergleich L;document;http://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitsindikator-33-sterbef%C3%A4lle-der-deutschen;[];
15.07.2014;Uwe.Imme AT sengs.berlin.de;Berlin;Berlin;['Gesundheit', 'Sozialleistungen'];0;Creative Commons Namensnennung;Senatsverwaltung für Gesundheit und Soziales Berlin;19.02.2014;http://www.gsi-berlin.info/gsi_odp.asp?seite=1&CBFest=Indikator&indikator=3.85;Jahr;vom 31.12.2002 bis 31.12.2012;2014-10-24 12:46:06;Gesundheitsberichterstattung Berlin: Gesundheitsindikator 3.85 - Leistungen zur medizinischen Rehabilitation und sonstige Leistungen zur Teilhabe infolge von psychischen und Verhaltensstörungen nach Alter und Geschlecht, Land, Jahr L;document;http://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitsindikator-385-leistungen-zur;[];
15.07.2014;Uwe.Imme AT sengs.berlin.de;Berlin;Berlin;['Gesundheit', 'Sozialleistungen'];0;Creative Commons Namensnennung;Senatsverwaltung für Gesundheit und Soziales Berlin;19.02.2014;http://www.gsi-berlin.info/gsi_odp.asp?seite=1&CBFest=Indikator&indikator=3.78;Jahr;vom 31.12.2002 bis 31.12.2012;2014-10-24 12:46:06;Gesundheitsberichterstattung Berlin: Gesundheitsindikator 3.78 - Diabetes mellitus nach Geschlecht, Land, im Zeitvergleich K;document;http://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitsindikator-378-diabetes-mellitus-nach;[];
15.07.2014;Uwe.Imme AT sengs.berlin.de;Berlin;Berlin;['Gesundheit', 'Sozialleistungen'];0;Creative Commons Namensnennung;Senatsverwaltung für Gesundheit und Soziales Berlin;19.02.2014;http://www.gsi-berlin.info/gsi_odp.asp?seite=1&CBFest=Kategorie,Bereich,Thema,Unterthema&kategorie=Gesundheitsdaten&bereich=Gesundheitszustand der Bevölkerung&thema=Krankheiten des Muskel-Skelett-Systems und des Bindegewebes&unterthema=Krankheiten des Muskel-Skelett-Systems und des Bindegewebes;Jahr;vom 31.12.2002 bis 31.12.2012;2014-10-24 12:46:06;Gesundheitsberichterstattung Berlin: Gesundheitszustand der Bevölkerung -> Krankheiten des Muskel-Skelett-Systems und des Bindegewebes;document;http://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitszustand-der-bev%C3%B6lkerung-krankheiten-des;[];
15.07.2014;Uwe.Imme AT sengs.berlin.de;Berlin;Berlin;['Gesundheit', 'Sozialleistungen'];0;Creative Commons Namensnennung;Senatsverwaltung für Gesundheit und Soziales Berlin;19.02.2014;http://www.gsi-berlin.info/gsi_odp.asp?seite=1&CBFest=Indikator&indikator=3.116;Jahr;vom 31.12.2003 bis 31.12.2012;2014-10-24 12:46:06;Gesundheitsberichterstattung Berlin: Gesundheitsindikator 3.116 - Im Straßenverkehr verunglückte Personen nach Geschlecht, Land, im Zeitvergleich K;document;http://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitsindikator-3116-im-stra%C3%9Fenverkehr;[];
15.07.2014;Uwe.Imme AT sengs.berlin.de;Berlin;Berlin;['Gesundheit', 'Sozialleistungen'];0;Creative Commons Namensnennung;Senatsverwaltung für Gesundheit und Soziales Berlin;19.02.2014;http://www.gsi-berlin.info/gsi_odp.asp?seite=1&CBFest=Indikator&indikator=3.70;Jahr;vom 31.12.2001 bis 31.12.2013;2014-10-24 12:46:06;Gesundheitsberichterstattung Berlin: Gesundheitsindikator 3.70 - Gemeldete Neuerkrankungen an bösartigen Neubildungen der Lunge nach Alter und Geschlecht, Land, Jahr L;document;http://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitsindikator-370-gemeldete-neuerkrankungen;[];
15.07.2014;Uwe.Imme AT sengs.berlin.de;Berlin;Berlin;['Gesundheit', 'Sozialleistungen'];0;Creative Commons Namensnennung;Senatsverwaltung für Gesundheit und Soziales Berlin;19.02.2014;http://www.gsi-berlin.info/gsi_odp.asp?seite=1&CBFest=Indikator&indikator=3.40;Jahr;vom 31.12.2002 bis 31.12.2012;2014-10-24 12:46:06;Gesundheitsberichterstattung Berlin: Gesundheitsindikator 3.40 - Rentenzugänge und -bestand wegen verminderter Erwerbsfähigkeit nach Geschlecht, Land im Regionalvergleich, Jahr L;document;http://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitsindikator-340-rentenzug%C3%A4nge-und-bestand;[];
15.07.2014;Uwe.Imme AT sengs.berlin.de;Berlin;Berlin;['Gesundheit', 'Sozialleistungen'];0;Creative Commons Namensnennung;Senatsverwaltung für Gesundheit und Soziales Berlin;19.02.2014;http://www.gsi-berlin.info/gsi_odp.asp?seite=1&CBFest=Kategorie,Bereich,Thema,Unterthema&kategorie=Gesundheitsdaten&bereich=Gesundheitszustand der Bevölkerung&thema=Allgemeine Morbidität&unterthema=Arbeitsunfälle und Berufskrankheiten;Jahr;vom 31.12.2002 bis 31.12.2013;2014-10-24 12:46:06;Gesundheitsberichterstattung Berlin: Gesundheitszustand der Bevölkerung -> Allgemeine Morbidität -> Arbeitsunfälle und Berufskrankheiten;document;http://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitszustand-der-bev%C3%B6lkerung-allgemeine-3;[];
15.07.2014;Uwe.Imme AT sengs.berlin.de;Berlin;Berlin;['Gesundheit', 'Sozialleistungen'];0;Creative Commons Namensnennung;Senatsverwaltung für Gesundheit und Soziales Berlin;19.02.2014;http://www.gsi-berlin.info/gsi_odp.asp?seite=1&CBFest=Indikator&indikator=3.34;Jahr;vom 31.12.2002 bis 31.12.2012;2014-10-24 12:46:06;Gesundheitsberichterstattung Berlin: Gesundheitsindikator 3.34 - Leistungen zur medizinischen Rehabilitation und sonstige Leistungen zur Teilhabe nach Alter und Geschlecht, Land, Jahr K;document;http://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitsindikator-334-leistungen-zur;[];
15.07.2014;Uwe.Imme AT sengs.berlin.de;Berlin;Berlin;['Gesundheit', 'Sozialleistungen'];0;Creative Commons Namensnennung;Senatsverwaltung für Gesundheit und Soziales Berlin;19.02.2014;http://www.gsi-berlin.info/gsi_odp.asp?seite=1&CBFest=Kategorie,Bereich,Thema,Unterthema&kategorie=Gesundheitsdaten&bereich=Gesundheitszustand der Bevölkerung&thema=Abgeleitete Indikatoren&unterthema=Vermeidbare Sterbefälle;Jahr;vom 31.12.2003 bis 31.12.2012;2014-10-24 12:46:07;Gesundheitsberichterstattung Berlin: Gesundheitszustand der Bevölkerung -> Abgeleitete Indikatoren -> Vermeidbare Sterbefälle;document;http://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitszustand-der-bev%C3%B6lkerung-abgeleitete;[];
15.07.2014;Uwe.Imme AT sengs.berlin.de;Berlin;Berlin;['Gesundheit', 'Sozialleistungen'];0;Creative Commons Namensnennung;Senatsverwaltung für Gesundheit und Soziales Berlin;19.02.2014;http://www.gsi-berlin.info/gsi_odp.asp?seite=1&CBFest=Indikator&indikator=3.65;Jahr;vom 31.12.2003 bis 31.12.2012;2014-10-24 12:46:07;Gesundheitsberichterstattung Berlin: Gesundheitsindikator 3.65 - Gestorbene infolge von Infektionskrankheiten nach Alter und Geschlecht, Land, Jahr L;document;http://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitsindikator-365-gestorbene-infolge-von;[];
15.07.2014;Uwe.Imme AT sengs.berlin.de;Berlin;Berlin;['Gesundheit', 'Sozialleistungen'];0;Creative Commons Namensnennung;Senatsverwaltung für Gesundheit und Soziales Berlin;19.02.2014;http://www.gsi-berlin.info/gsi_odp.asp?seite=1&CBFest=Indikator&indikator=3.35;Jahr;vom 31.12.2002 bis 31.12.2012;2014-10-24 12:46:07;Gesundheitsberichterstattung Berlin: Gesundheitsindikator 3.35 - Leistungen zur medizinischen Rehabilitation und sonstige Leistungen zur Teilhabe nach Hauptdiagnosegruppen und Geschlecht, Land, Jahr L;document;http://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitsindikator-335-leistungen-zur;[];
15.07.2014;Uwe.Imme AT sengs.berlin.de;Berlin;Berlin;['Gesundheit', 'Sozialleistungen'];0;Creative Commons Namensnennung;Senatsverwaltung für Gesundheit und Soziales Berlin;19.02.2014;http://www.gsi-berlin.info/gsi_odp.asp?seite=1&CBFest=Indikator&indikator=3.97;Jahr;vom 31.12.2002 bis 31.12.2012;2014-10-24 12:46:07;Gesundheitsberichterstattung Berlin: Gesundheitsindikator 3.97 - Krankenhausfälle infolge von Krankheiten des Atmungssystems nach Alter und Geschlecht, Land, Jahr L;document;http://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitsindikator-397-krankenhausf%C3%A4lle-infolge;[];
15.07.2014;Uwe.Imme AT sengs.berlin.de;Berlin;Berlin;['Gesundheit', 'Sozialleistungen'];0;Creative Commons Namensnennung;Senatsverwaltung für Gesundheit und Soziales Berlin;19.02.2014;http://www.gsi-berlin.info/gsi_odp.asp?seite=1&CBFest=Indikator&indikator=3.102;Jahr;vom 31.12.2004 bis 31.12.2013;2014-10-24 12:46:07;Gesundheitsberichterstattung Berlin: Gesundheitsindikator 3.102 - Kariesprävalenz und Kariesrisiko, DMF-T-Index der 12-jährigen Kinder nach Geschlecht, Land, im Zeitvergleich K;document;http://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitsindikator-3102-kariespr%C3%A4valenz-und;[];
15.07.2014;Uwe.Imme AT sengs.berlin.de;Berlin;Berlin;['Gesundheit', 'Sozialleistungen'];0;Creative Commons Namensnennung;Senatsverwaltung für Gesundheit und Soziales Berlin;19.02.2014;http://www.gsi-berlin.info/gsi_odp.asp?seite=1&CBFest=Indikator&indikator=3.59;Jahr;vom 31.12.2002 bis 01.03.2013;2014-10-24 12:46:07;Gesundheitsberichterstattung Berlin: Gesundheitsindikator 3.59 - Meldepflichtige Infektionserkrankungen nach dem Infektionsschutzgesetz, nach Geschlecht, Land, Jahr K;document;http://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitsindikator-359-meldepflichtige;[];
15.07.2014;Uwe.Imme AT sengs.berlin.de;Berlin;Berlin;['Gesundheit', 'Sozialleistungen'];0;Creative Commons Namensnennung;Senatsverwaltung für Gesundheit und Soziales Berlin;19.02.2014;http://www.gsi-berlin.info/gsi_odp.asp?seite=1&CBFest=Indikator&indikator=3.26;Jahr;vom 31.12.2002 bis 31.12.2012;2014-10-24 12:46:07;Gesundheitsberichterstattung Berlin: Gesundheitsindikator 3.26 - Krankenhausfälle nach Hauptdiagnosegruppen und Geschlecht, Land, Jahr L;document;http://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitsindikator-326-krankenhausf%C3%A4lle-nach;[];
15.07.2014;Uwe.Imme AT sengs.berlin.de;Berlin;Berlin;['Gesundheit', 'Sozialleistungen'];0;Creative Commons Namensnennung;Senatsverwaltung für Gesundheit und Soziales Berlin;19.02.2014;http://www.gsi-berlin.info/gsi_odp.asp?seite=1&CBFest=Indikator&indikator=3.2;Jahr;vom 31.12.2003 bis 31.12.2012;2014-10-24 12:46:08;Gesundheitsberichterstattung Berlin: Gesundheitsindikator 3.2 - Sterbefälle nach Hauptdiagnosegruppen und Geschlecht, Land, Jahr L;document;http://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitsindikator-32-sterbef%C3%A4lle-nach;[];
15.07.2014;Uwe.Imme AT sengs.berlin.de;Berlin;Berlin;['Gesundheit', 'Sozialleistungen'];0;Creative Commons Namensnennung;Senatsverwaltung für Gesundheit und Soziales Berlin;19.02.2014;http://www.gsi-berlin.info/gsi_odp.asp?seite=1&CBFest=Indikator&indikator=3.82;Jahr;vom 31.12.2002 bis 31.12.2012;2014-10-24 12:46:08;Gesundheitsberichterstattung Berlin: Gesundheitsindikator 3.82 - Psychische und Verhaltensstörungen nach Geschlecht, Land, im Zeitvergleich K;document;http://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitsindikator-382-psychische-und;[];
15.07.2014;Uwe.Imme AT sengs.berlin.de;Berlin;Berlin;['Gesundheit', 'Sozialleistungen'];0;Creative Commons Namensnennung;Senatsverwaltung für Gesundheit und Soziales Berlin;19.02.2014;http://www.gsi-berlin.info/gsi_odp.asp?seite=1&CBFest=Indikator&indikator=3.13;Jahr;vom 31.12.2003 bis 31.12.2012;2014-10-24 12:46:08;Gesundheitsberichterstattung Berlin: Gesundheitsindikator 3.13 - Vermeidbare Sterbefälle nach ausgewählten Diagnosen und Geschlecht, Land, Jahr L;document;http://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitsindikator-313-vermeidbare-sterbef%C3%A4lle;[];
15.07.2014;Uwe.Imme AT sengs.berlin.de;Berlin;Berlin;['Gesundheit', 'Sozialleistungen'];0;Creative Commons Namensnennung;Senatsverwaltung für Gesundheit und Soziales Berlin;19.02.2014;http://www.gsi-berlin.info/gsi_odp.asp?seite=1&CBFest=Indikator&indikator=3.76;Jahr;vom 31.12.2002 bis 31.12.2012;2014-10-24 12:46:08;Gesundheitsberichterstattung Berlin: Gesundheitsindikator 3.76 - Rentenzugänge wegen verminderter Erwerbsfähigkeit infolge ausgewählter bösartiger Neubildungen nach Geschlecht, Land, Jahr L;document;http://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitsindikator-376-rentenzug%C3%A4nge-wegen;[];
15.07.2014;Uwe.Imme AT sengs.berlin.de;Berlin;Berlin;['Gesundheit', 'Sozialleistungen'];0;Creative Commons Namensnennung;Senatsverwaltung für Gesundheit und Soziales Berlin;19.02.2014;http://www.gsi-berlin.info/gsi_odp.asp?seite=1&CBFest=Indikator&indikator=3.114;Jahr;vom 31.12.2002 bis 31.12.2012;2014-10-24 12:46:08;Gesundheitsberichterstattung Berlin: Gesundheitsindikator 3.114 - Rentenzugänge wegen verminderter Erwerbsfähigkeit infolge von Verletzungen und Vergiftungen nach Alter und Geschlecht, Land, Jahr L;document;http://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitsindikator-3114-rentenzug%C3%A4nge-wegen;[];
15.07.2014;Uwe.Imme AT sengs.berlin.de;Berlin;Berlin;['Gesundheit', 'Sozialleistungen'];0;Creative Commons Namensnennung;Senatsverwaltung für Gesundheit und Soziales Berlin;19.02.2014;http://www.gsi-berlin.info/gsi_odp.asp?seite=1&CBFest=Indikator&indikator=3.69;Jahr;vom 31.12.2001 bis 31.12.2013;2014-10-24 12:46:08;Gesundheitsberichterstattung Berlin: Gesundheitsindikator 3.69 - Gemeldete Neuerkrankungen an ausgewählten bösartigen Neubildungen nach Geschlecht, Land, Jahr K;document;http://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitsindikator-369-gemeldete-neuerkrankungen;[];
15.07.2014;Uwe.Imme AT sengs.berlin.de;Berlin;Berlin;['Gesundheit', 'Sozialleistungen'];0;Creative Commons Namensnennung;Senatsverwaltung für Gesundheit und Soziales Berlin;19.02.2014;http://www.gsi-berlin.info/gsi_odp.asp?seite=1&CBFest=Indikator&indikator=3.39;Jahr;vom 31.12.2002 bis 31.12.2012;2014-10-24 12:46:08;Gesundheitsberichterstattung Berlin: Gesundheitsindikator 3.39 - Rentenzugänge und -bestand wegen verminderter Erwerbsfähigkeit nach Hauptdiagnosegruppen und Geschlecht, Land, Jahr L;document;http://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitsindikator-339-rentenzug%C3%A4nge-und-bestand;[];
15.07.2014;Uwe.Imme AT sengs.berlin.de;Berlin;Berlin;['Gesundheit', 'Sozialleistungen'];0;Creative Commons Namensnennung;Senatsverwaltung für Gesundheit und Soziales Berlin;19.02.2014;http://www.gsi-berlin.info/gsi_odp.asp?seite=1&CBFest=Kategorie,Bereich,Thema,Unterthema&kategorie=Gesundheitsdaten&bereich=Gesundheitszustand der Bevölkerung&thema=Krankheiten des Kreislaufsystems&unterthema=Krankheiten des Kreislaufsystems;Jahr;vom 31.12.2002 bis 31.12.2012;2014-10-24 12:46:08;Gesundheitsberichterstattung Berlin: Gesundheitszustand der Bevölkerung -> Krankheiten des Kreislaufsystems;document;http://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitszustand-der-bev%C3%B6lkerung-krankheiten-des-2;[];
15.07.2014;Uwe.Imme AT sengs.berlin.de;Berlin;Berlin;['Gesundheit', 'Sozialleistungen'];0;Creative Commons Namensnennung;Senatsverwaltung für Gesundheit und Soziales Berlin;19.02.2014;http://www.gsi-berlin.info/gsi_odp.asp?seite=1&CBFest=Indikator&indikator=3.57;Jahr;vom 31.12.2003 bis 31.12.2012;2014-10-24 12:46:09;Gesundheitsberichterstattung Berlin: Gesundheitsindikator 3.57 - Befunde bei Einschulungsuntersuchungen nach Geschlecht, Land, Jahr L;document;http://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitsindikator-357-befunde-bei;[];
15.07.2014;Uwe.Imme AT sengs.berlin.de;Berlin;Berlin;['Gesundheit', 'Sozialleistungen'];0;Creative Commons Namensnennung;Senatsverwaltung für Gesundheit und Soziales Berlin;19.02.2014;http://www.gsi-berlin.info/gsi_odp.asp?seite=1&CBFest=Indikator&indikator=3.80;Jahr;vom 31.12.2002 bis 31.12.2012;2014-10-24 12:46:09;Gesundheitsberichterstattung Berlin: Gesundheitsindikator 3.80 - Krankenhausfälle infolge von Diabetes mellitus nach Alter und Geschlecht, Land, Jahr L;document;http://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitsindikator-380-krankenhausf%C3%A4lle-infolge;[];
15.07.2014;Uwe.Imme AT sengs.berlin.de;Berlin;Berlin;['Gesundheit', 'Sozialleistungen'];0;Creative Commons Namensnennung;Senatsverwaltung für Gesundheit und Soziales Berlin;19.02.2014;http://www.gsi-berlin.info/gsi_odp.asp?seite=1&CBFest=Indikator&indikator=3.91;Jahr;vom 31.12.2002 bis 31.12.2012;2014-10-24 12:46:09;Gesundheitsberichterstattung Berlin: Gesundheitsindikator 3.91 - Krankenhausfälle infolge von Krankheiten des Kreislaufsystems nach Alter und Geschlecht, Land, Jahr L;document;http://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitsindikator-391-krankenhausf%C3%A4lle-infolge;[];
15.07.2014;Uwe.Imme AT sengs.berlin.de;Berlin;Bezirk;['Gesundheit', 'Sozialleistungen'];0;Creative Commons Namensnennung;Senatsverwaltung für Gesundheit und Soziales Berlin;19.02.2014;http://www.gsi-berlin.info/gsi_odp.asp?seite=1&CBFest=Indikator&indikator=3.62;Jahr;vom 31.12.2003 bis 01.03.2013;2014-10-24 12:46:09;Gesundheitsberichterstattung Berlin: Gesundheitsindikator 3.62 - Neuerkrankungen an bakteriell gesicherter Lungentuberkulose, Land im Regionalvergleich, Jahr L;document;http://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitsindikator-362-neuerkrankungen-bakteriell;[];
15.07.2014;Uwe.Imme AT sengs.berlin.de;Berlin;Berlin;['Gesundheit', 'Sozialleistungen'];0;Creative Commons Namensnennung;Senatsverwaltung für Gesundheit und Soziales Berlin;19.02.2014;http://www.gsi-berlin.info/gsi_odp.asp?seite=1&CBFest=Indikator&indikator=3.8;Jahr;vom 31.12.2001 bis 31.12.2012;2014-10-24 12:46:09;Gesundheitsberichterstattung Berlin: Gesundheitsindikator 3.8 - Häufigste Todesursachen (ICD-Klassen) nach Alter und Geschlecht, Land, 3-Jahres-Mittelwert K;document;http://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitsindikator-38-h%C3%A4ufigste-todesursachen-icd;[];
15.07.2014;Uwe.Imme AT sengs.berlin.de;Berlin;Berlin;['Gesundheit', 'Sozialleistungen'];0;Creative Commons Namensnennung;Senatsverwaltung für Gesundheit und Soziales Berlin;19.02.2014;http://www.gsi-berlin.info/gsi_odp.asp?seite=1&CBFest=Indikator&indikator=3.5;Jahr;vom 31.12.2003 bis 31.12.2012;2014-10-24 12:46:09;Gesundheitsberichterstattung Berlin: Gesundheitsindikator 3.5 - Vorzeitige Sterblichkeit (bis zum Alter von 64 Jahren) nach Geschlecht, Land, im Zeitvergleich K;document;http://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitsindikator-35-vorzeitige-sterblichkeit-bis;[];
15.07.2014;Uwe.Imme AT sengs.berlin.de;Berlin;Bezirk;['Gesundheit', 'Sozialleistungen'];0;Creative Commons Namensnennung;Senatsverwaltung für Gesundheit und Soziales Berlin;19.02.2014;http://www.gsi-berlin.info/gsi_odp.asp?seite=1&CBFest=Indikator&indikator=3.118;Jahr;vom 31.12.2003 bis 31.12.2012;2014-10-24 12:46:10;Gesundheitsberichterstattung Berlin: Gesundheitsindikator 3.118 - Im Straßenverkehr verunglückte Personen nach Geschlecht, Land im Regionalvergleich, Jahr L;document;http://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitsindikator-3118-im-stra%C3%9Fenverkehr;[];
